start_id|end_id|classYear
37383395351084|6796|2003
37383395352212|2983|2006
26388279073420|1601|2003
10995116279948|6005|2004
10995116282164|5061|2007
30786325585548|2205|2005
32985348840188|5500|2005
10995116279300|2209|2001
24189255816028|7004|2004
30786325580732|6149|2002
37383395348108|5981|1999
35184372090820|5144|1998
19791209306044|1642|2003
21990232558884|7942|2007
10995116279708|4747|2006
8796093030044|4512|2004
10995116281572|1980|2007
32985348836972|2206|2000
30786325578340|3013|2005
13194139536820|2259|2009
35184372095404|7897|2003
17592186051684|3014|2007
8796093027316|2425|2001
26388279071844|3014|1999
24189255811564|2207|2007
19791209300212|7870|2000
21990232557300|4670|2002
8796093026668|2209|2004
35184372092668|2212|2009
19791209303876|2555|2007
30786325578052|1969|2006
13194139538868|2207|2002
24189255817380|1854|2006
28587302322196|5036|2007
10995116281876|1802|2008
2199023258788|5235|2003
17592186049332|3009|2003
28587302328628|2207|2002
32985348834492|2386|1999
30786325582116|2207|2000
30786325584900|2206|2004
13194139536796|6308|2007
19791209304988|7944|2004
4398046517172|5521|2008
30786325578780|6150|1998
6597069768060|5235|2005
30786325580396|4514|2005
24189255815172|2447|2006
2199023256580|2449|2003
15393162792316|7945|2009
17592186047524|6308|2003
26388279071340|2989|2001
21990232561532|2206|2005
26388279074332|6148|2002
30786325579356|4747|2007
4398046517284|2212|2004
8796093025556|5527|2005
4398046515108|5980|2005
28587302322812|2209|2003
21990232560908|2172|2000
35184372092860|5192|2000
32985348839476|5985|2007
8796093029012|1856|2009
6597069773188|5042|2003
15393162793348|3013|2005
19791209307844|2210|2007
30786325584868|5081|2000
15393162790068|1800|2003
37383395346020|2207|2009
30786325581100|5523|2009
17592186048484|6542|2009
10995116283364|2942|2002
24189255812508|1578|2004
26388279072588|3010|2003
5908|5264|2001
15393162790684|3006|2010
24189255812148|6798|2000
24189255817260|5045|2009
2199023255956|2830|2003
24189255818772|2489|2005
26388279070028|2940|2003
2199023263340|6395|2005
21990232562708|3012|2001
916|5455|2005
10995116280540|1801|2000
35184372094564|5526|2007
28587302324228|4988|2006
37383395349332|6803|2002
15393162795780|6148|2000
32985348839644|3011|2003
15393162791628|4513|2004
6597069772372|2214|2004
35184372089380|6172|2002
4398046515412|6623|2004
21990232556116|2544|2002
13194139536556|4496|2005
28587302326092|3462|2001
32985348836356|2209|2001
4398046511284|7940|2001
8796093025460|7892|2005
35184372094468|2210|2005
10995116284100|4745|2006
2199023262716|7952|2004
15393162791300|4747|2002
21990232560692|5037|2003
8796093024004|5235|2006
19791209307396|1980|2006
21990232557540|4968|2009
30786325582404|4950|2003
19791209300756|7901|2007
2199023260436|5529|2008
24189255813628|2212|2000
37383395351764|4751|2008
2199023260732|5147|2008
6597069770620|5984|2003
24189255813692|5985|2006
13194139537708|2206|2000
2199023257556|3967|2004
8796093022396|2828|2010
13194139537972|5988|2000
21990232557868|2207|2009
4398046511572|6487|2009
26388279071772|2180|2001
24189255813172|2207|2007
24189255816148|7893|2000
24189255818044|2212|1998
26388279067708|2213|2009
6597069769132|5272|1998
4398046512636|1853|2005
6597069768556|2456|2005
32985348840020|4596|2010
15393162790092|2527|2001
8796093022924|5494|2000
28587302326596|2449|2006
2884|5805|2007
1180|5867|2006
19791209301412|5979|2009
2199023261492|3013|2003
26388279073948|3008|2007
4636|7898|2011
17592186050028|1858|2003
6597069767588|1850|2002
13194139533964|6439|2007
8796093024052|6476|2000
17592186044956|2207|2001
13194139535852|4743|2006
13194139534324|5947|2002
4398046512028|3209|2008
2199023257660|2210|2005
19791209302372|4744|2002
28587302325084|2832|2001
6597069767892|2214|2000
30786325584556|5238|2002
1708|3012|2002
6597069770172|1640|2011
30786325577740|2435|2008
32985348835700|5267|2003
17592186045484|1958|2002
35184372090700|3009|2008
5572|3011|2006
6597069770452|3008|2006
30786325580228|2207|2001
28587302328652|4510|2006
2199023255884|2214|2006
4398046515916|5527|2009
8796093027340|2211|2001
32985348840636|5465|2007
8796093024956|4742|2005
26388279067660|4743|2009
3580|5263|2010
26388279074476|3323|2006
21990232562172|2210|2004
6597069772684|1642|2004
15393162792028|2205|2001
17592186052188|2830|2005
26388279067036|4592|2001
30786325582428|5986|2005
10995116283004|4768|2008
24189255817188|1764|2008
24189255818372|5805|2005
4398046512708|6616|2002
6597069767748|3007|2004
19791209304132|4308|2006
8796093022852|5526|2006
17592186048317|2428|1999
28587302328701|6802|2008
21990232558421|7946|2006
26388279074045|2438|2009
37383395345205|2207|2002
24189255812437|1980|2009
8796093025149|5298|2004
2199023261541|4518|2001
17592186051085|2523|2004
32985348840333|4991|2004
21990232560013|7895|2003
26388279071869|3011|2007
13194139539573|6310|1999
19791209306509|2523|2006
13194139535245|5263|2001
17592186050893|5271|2001
32985348839813|2207|2006
2199023260013|1851|2007
13194139535661|6797|2009
13194139533629|5236|2000
8796093022709|6416|2001
13194139536261|2208|2004
17592186052021|2207|2000
35184372094613|2211|2004
37383395351861|5271|2008
35184372094997|3011|2003
37383395347317|2211|2004
13194139533677|2213|2000
10995116279901|2449|2000
24189255818965|3010|1998
2199023259125|2482|2007
2199023260533|2488|2000
19791209302253|2206|1999
21990232559341|5522|2005
1061|2208|1998
8796093023165|1949|1998
21990232561149|5045|2001
26388279073277|3012|2011
2117|3009|2009
10995116279093|7897|2002
6869|6675|2005
2199023255573|5263|2007
6597069770197|2207|2002
17592186050485|2555|2011
21990232558085|1981|2000
35184372095237|5984|2003
2693|6306|2008
2199023262669|2171|2006
10995116282829|3011|2003
26388279067469|2447|2000
8796093024933|1625|2003
8796093023885|2385|2004
2199023258909|2977|1998
10995116282957|2386|2000
28587302327581|6797|2003
13194139535269|6148|2001
6597069772397|4590|2002
4398046513949|6481|1999
15393162793037|5266|2001
26388279069717|6494|2007
6597069772517|3007|2005
17592186049189|3015|2004
32985348837493|3010|2002
37383395350589|7946|2001
2199023260133|6310|2006
13194139533821|2175|2005
3581|5145|2005
13194139539013|3010|2011
4398046513661|2209|1999
26388279070581|6307|2006
32985348838557|5044|2003
15393162796301|7908|2005
17592186052237|2206|2004
2199023256477|1605|2000
17592186048925|6150|2011
37383395346405|2835|2002
28587302325333|5234|2007
26388279070293|7901|2002
26388279066893|4518|2004
15393162789005|2213|2008
10995116285349|6544|2002
4398046516133|5270|2001
26388279067397|6799|2004
13194139540389|5524|2006
21990232558813|2456|2003
8796093029613|6551|2001
28587302329637|3013|2004
30786325581877|2831|2005
17592186051637|4943|2005
28587302328389|2521|1998
8796093024405|2210|2005
30786325580037|4998|2007
17592186046397|2209|2001
35184372095933|2833|2002
35184372090869|5268|2001
15393162794573|7249|2005
17592186045605|4993|2004
26388279069861|7898|2008
35184372089957|1580|2003
35184372091229|2212|2007
19791209305661|3006|2003
15393162791373|7901|2005
2199023259525|5947|2006
8796093025653|3014|2003
8796093024125|2211|2002
13194139539621|6435|2006
26388279071005|2206|2009
4398046518173|2835|1998
19791209303973|3010|2000
13194139540221|2207|2002
32985348839837|4745|2008
8796093024837|1637|2007
15393162789125|5988|2006
24189255814501|6672|2007
17592186051733|7895|2002
6797|5475|2007
10995116278085|2450|2004
32985348838725|3007|2006
21990232560061|5985|2010
21990232561837|6479|2003
35184372091205|3007|2005
2199023259653|6797|2007
3413|6440|2003
35184372094325|2212|2003
30786325582941|2521|2003
2199023256525|5143|2005
37383395345397|2211|2011
13194139534429|2982|1999
8796093028845|5270|2004
17592186044909|6439|2005
21990232559629|1850|2004
15393162791437|4940|2004
15393162790213|5529|2007
10995116280421|6801|2007
101|2834|2004
37383395348789|4513|2005
2199023261741|5980|2000
13194139538989|3006|2005
8796093026645|5270|1999
15393162796445|5191|2009
26388279069597|2205|2002
10995116283957|6554|2001
13194139536821|2209|2011
6597069768317|5041|2005
4398046518269|7872|2004
26388279068669|2205|2001
37383395351205|2827|2000
26388279070389|2211|2008
5525|2275|2008
24189255818733|2214|2001
26388279071965|5527|2001
24189255813605|5526|2006
26388279073709|2212|2002
28587302324205|2214|1999
32985348836925|5268|2006
10995116283405|2208|2005
30786325580861|2213|2005
30786325579141|1581|2009
6597069772613|2205|2006
19791209304277|6797|2008
8796093023261|4750|2007
35184372090149|2206|2011
8796093025029|4743|1999
7109|1858|2006
8796093026501|2444|2003
26388279070341|4510|2010
4398046518469|3006|2004
37383395347901|2210|2010
37383395350757|1850|2001
37383395349261|4589|2005
26388279068189|4965|2000
4398046517549|1852|2006
8796093025269|5524|2003
17592186048781|4746|2004
10995116282333|5530|2000
4398046514965|6477|2006
15393162790117|2834|1999
37383395351837|2180|1998
2199023263389|5979|2001
35184372090605|2991|2001
5165|3007|2005
2199023257221|7898|2005
13194139537229|3013|2009
6597069766709|5268|2005
6597069773469|5521|2001
35184372094469|3006|2002
8796093025869|4991|2002
1613|2438|2005
6597069770981|5957|2004
32985348840949|4746|2007
4398046518125|4947|2002
4398046512925|1981|2005
2199023258157|4940|2008
30786325580781|5982|2008
6597069770621|2212|2002
28587302323565|2209|2005
19791209301933|4512|2003
21990232562653|2439|2008
19791209307325|6545|2000
2199023261685|7871|2004
4398046514141|2209|2006
10995116278973|4674|2005
13194139539957|2211|2001
26388279068829|6543|2000
6597069768749|5868|1999
35184372093221|6350|2002
13194139534229|7952|2008
3773|2352|2001
24189255812245|5983|2003
10995116285325|2448|2009
35184372090413|4518|2005
8796093024525|4748|2001
8796093022397|2206|2008
28587302328101|5979|2000
2199023257805|6368|2000
37383395351621|5169|2007
15393162789669|3014|2007
28587302328293|7896|2007
21990232559605|3007|2008
32985348834165|2829|1999
17592186047813|5190|1999
13194139536069|6434|2003
15393162792621|5092|2005
26388279073397|6486|2000
6597069770693|1856|2000
4398046514629|2644|2009
19791209303949|3006|2009
8796093028389|5425|2003
13194139540517|2213|2007
13194139534933|4517|2001
32985348834261|1959|2006
15393162796061|3011|2002
6597069772493|3014|2003
35184372093029|2211|2002
28587302322789|5039|2005
4398046518901|2206|2002
28587302329589|6347|2009
19791209303589|2207|1999
2199023257661|1644|2003
8796093029061|2212|2006
6597069769061|6435|2007
35184372094181|2205|2006
37383395352029|2208|2007
28587302322933|2235|2010
19791209300357|5043|2004
4398046517125|2208|2011
35184372092309|4961|2005
21990232556797|2212|2003
6597069773989|1856|2005
35184372093437|1980|2000
21990232559797|7942|2010
28587302324613|4751|2005
6597069773261|6546|2002
19791209302557|2557|2000
30786325584485|5862|2003
28587302325829|1872|2008
28587302323125|7896|2005
1637|4511|2007
30786325583958|7892|2002
4398046518326|3489|2007
17592186047694|5527|2006
17592186047070|2213|2001
19791209305686|2207|2008
26388279066726|4991|2006
17592186046566|5146|2007
4398046518374|2211|2004
21990232558206|1962|2004
13194139540758|2516|2001
30786325583470|6542|2006
26388279074502|5267|2004
26388279071342|6494|2004
26388279069094|4746|1999
6597069769134|4991|2000
10995116284222|1811|2002
4926|5800|2003
17592186045246|3014|2000
37383395352214|5162|2010
19791209303382|1815|2002
19791209306510|5807|2003
8796093023934|5263|2007
4302|6347|2006
13194139537374|2211|2001
30786325580470|3008|2006
2199023262334|7873|2004
8796093026430|5987|2006
4398046515894|7894|2004
8796093024574|1613|2005
17592186045630|4515|2002
21990232558182|3008|2004
19791209306910|5192|2002
24189255816102|7892|2004
8796093023334|2355|2005
6597069770286|5240|2006
28587302322366|1583|1998
37383395346286|2056|2002
37383395350806|4686|2011
10995116278254|7950|1999
28587302326766|3009|2004
30786325584678|6171|2000
13194139538630|3015|2003
28587302327286|6351|2005
10995116278014|1849|2002
13194139539742|5166|2008
28587302326046|3013|2005
35184372094062|2829|2010
35184372094662|4942|2005
26388279069118|4936|2004
13194139538870|2485|2006
4398046515366|7898|2011
19791209301670|7926|2003
17592186045414|2178|2003
4398046515702|3010|1998
24189255812014|5735|2009
17592186045294|5864|2002
4974|5866|2009
24189255811350|2830|2011
6597069768318|5985|2010
17592186049934|7939|2007
15393162790854|4401|2007
1182|4378|2002
10995116282854|2214|2001
15393162791158|7869|2004
24189255816526|5824|2006
2199023260830|5987|2002
8796093025102|1582|2005
15393162794222|7912|2003
32985348835486|2207|2005
21990232563358|4518|1999
8796093025318|5044|2006
37383395347390|2214|2004
35184372093270|2214|2002
37383395346238|6554|2000
37383395347078|2439|2006
30786325579742|5272|1999
2199023259750|4518|2005
35184372090342|3007|2001
32985348839838|5522|2003
35184372090942|5265|2007
10995116282334|2213|2004
8796093026278|1612|2004
15393162791398|1612|2006
10995116280118|3010|1999
13194139536358|2247|2005
32985348839974|4749|2008
2199023256286|2249|2004
10995116280350|2381|2004
13194139536414|1856|1999
21990232560670|4991|1999
10995116283174|6039|2003
28587302328246|1855|2006
15393162789814|6166|2007
21990232562342|6482|2004
6597069773806|2651|2007
30786325577910|6557|2011
8796093024286|6550|2007
32985348838326|2834|2008
6597069770814|1805|2003
35184372093294|2519|2005
24189255816734|4515|2005
21990232561054|2207|2002
32985348840590|6489|2002
32985348834590|4845|2001
32985348837894|6801|2004
6390|6308|2005
15393162789382|2449|2002
32985348838110|2209|2005
3270|3049|2008
24189255814126|2209|2008
6597069770766|5804|2003
21990232556046|2292|2005
2199023255982|6800|2010
8796093023766|1813|2001
26388279068046|5236|2004
7566|2990|2005
24189255814030|5268|2000
17592186051422|5160|2010
30786325583542|2845|1999
32985348835206|6206|2007
6597069770174|2205|2003
4398046512782|2205|2003
2199023259214|4748|2000
5166|7878|2000
2199023256894|2943|2003
37383395348742|5979|2005
37383395346982|3006|2002
2199023261142|2214|2010
6597069772806|4511|2002
32985348840310|2177|2005
19791209305974|2519|2009
19791209305902|4595|2005
1326|2495|2003
17592186049886|2180|2002
30786325584222|2292|2004
15393162792886|5235|2006
6597069774230|4991|2002
7062|1858|2006
17592186047382|2180|2005
4398046517622|4511|2007
17592186047766|4593|2007
4398046518198|4991|2007
35184372092022|1962|2008
15393162789950|1854|2004
8796093029254|4512|2004
26388279067926|1980|2005
15393162789622|3014|2009
37383395348398|2513|2009
21990232562558|5186|2010
4398046514046|5190|2011
3462|6804|2006
2199023263206|2990|2005
37383395349070|2931|2005
19791209306094|4992|2009
26388279072134|4750|2001
24189255813294|2214|2009
30786325579334|6344|2006
4398046518854|3015|2006
26388279067206|5528|2002
26388279069694|2488|2010
2199023256334|6800|2000
8796093029374|5152|2007
28587302325358|4514|1999
26388279066918|3006|1999
37383395344782|1601|2000
13194139539278|6172|2006
35184372089934|2178|2001
26388279073110|6617|2002
19791209302134|2490|2008
28587302322294|2693|2001
4398046512590|4939|2007
6702|3014|2003
35184372094206|7893|2004
30786325579310|1957|2006
37383395351790|5038|2002
35184372096006|1595|2004
2199023258422|1955|2005
8796093026574|2214|2010
6597069772046|1851|2010
24189255817758|3009|2003
37383395351838|2205|1998
4398046516358|1981|2003
4398046515414|2454|2003
35184372096654|1802|2007
35184372089334|2173|2007
35184372093150|2335|2006
15393162794814|2831|2009
32985348838062|1852|2010
21990232556798|5984|2003
6597069766926|2528|2003
13194139538654|2207|2002
24189255816286|5364|2001
17592186051374|3008|2007
13194139540294|2214|1998
10995116284670|5521|1998
35184372089070|6554|2001
8796093026478|5982|2002
30786325577790|2645|2002
26388279072110|2207|2008
8796093023598|4750|2006
17592186045558|3006|2003
15393162795638|2208|2003
4398046515342|4594|2002
24189255817694|6799|2005
4398046517030|5980|2004
15393162789342|5981|2010
35184372089118|5266|2003
10995116279638|3008|2003
10995116281878|7901|2006
2199023263134|5268|2004
30786325578654|2210|1998
6597069773166|5257|2005
4398046518422|4756|2001
28587302326070|4923|2005
19791209303502|5184|2007
13194139538382|5142|2005
5502|7945|2007
30786325585598|5039|1999
32985348834806|6622|2008
24189255816382|2214|2009
10995116281406|1637|2006
15393162790614|1984|2009
19791209302278|2984|2004
15393162796606|2209|2005
19791209302534|3009|2002
13194139540414|5036|2009
26388279070654|5947|2002
32985348839950|3014|2005
17592186052190|5142|1998
28587302324566|5833|2007
17592186046398|1582|2001
13194139535270|5186|2001
8796093027078|2211|2005
10995116278878|3008|2009
1038|2206|2009
17592186045270|2211|2008
35184372090798|2209|2003
3678|5522|2001
6597069773022|2208|2006
4398046514318|5038|1998
17592186047142|6425|1999
19791209306766|5270|2006
15393162793798|1852|2002
37383395346358|3007|2006
21990232561606|2690|2006
486|5171|2005
24189255816646|1962|2006
19791209303590|2389|2007
26388279067686|6138|2004
35184372094326|2210|2006
21990232559894|7950|2000
10995116284838|2989|2007
6597069772710|3014|2006
19791209306694|4945|2003
2199023257686|2210|2002
6597069771102|4946|2004
35184372094974|5045|2007
32985348836102|6199|2000
8796093023526|5950|2002
32985348838182|3006|2002
8796093029086|1974|2008
10995116283390|3012|2000
2199023258694|2206|2007
28587302323710|7898|2003
6198|2389|2007
15393162794550|6796|2000
19791209302582|3008|2005
6597069772926|2526|2011
28587302322534|2181|2002
3558|1816|2003
26388279073878|1857|2003
4398046511911|6798|2005
6607|6805|2006
28587302327959|3013|2001
6597069772759|5264|2007
19791209304303|3011|2002
8796093022807|5938|2000
6597069769815|3010|2008
24189255815319|1639|1999
19791209306559|1637|1998
17592186044479|2830|2006
2199023260223|7898|2007
30786325581271|6203|2009
19791209300543|2214|2006
28587302322655|2176|2005
26388279069863|5869|2007
17592186047983|5983|1999
15393162794463|5267|2008
6597069773807|2205|2004
30786325578703|1575|2002
13194139539479|2207|2001
26388279068623|2211|2002
37383395346535|5522|2003
30786325578223|2209|2008
24189255818375|3753|2009
17592186048759|4059|2003
24189255815863|2832|2008
24189255811751|2212|2000
10995116283839|4678|2004
32985348833671|2832|2009
6597069773735|5984|2002
24189255815887|2210|2006
4398046518151|6350|2008
26388279067471|6668|2003
26388279071727|1883|2006
32985348838895|2989|1998
8796093027151|2206|2005
26388279071343|1612|2004
13194139534959|1853|2004
4398046511335|5266|2008
32985348840167|3065|2006
26388279071991|2214|2007
17592186050631|3007|2003
4398046513095|1981|2002
6597069768135|1769|2009
37383395346631|2213|2009
26388279068551|2214|2002
4398046516455|4987|2001
24189255818351|4742|2007
24189255816479|5947|2006
15393162792223|5144|1999
35184372091807|2206|2009
3559|4745|2004
35184372091783|6476|2001
35184372093487|4672|2006
21990232557159|3013|2006
37383395345975|2987|2006
37383395350031|5980|2006
28587302326215|5263|2010
3823|5044|2008
5527|5259|2003
21990232555927|5522|2001
17592186048511|2211|2006
30786325579527|7871|2010
35184372095071|5152|2000
35184372095143|6390|2004
2199023263159|5200|2004
32985348833719|4954|2003
26388279067351|5870|2008
13194139540831|3013|2007
26388279067855|2487|2004
6597069769583|2453|2005
28587302325479|3013|2007
6597069767543|5235|2008
10995116281719|5525|2003
2911|1853|2007
17592186051423|5264|2002
32985348835327|2207|1998
4398046517527|1856|2002
8796093022423|5168|2005
463|1980|2001
30786325580663|5982|2001
10995116280215|6478|2006
10995116283503|5041|2003
15393162795615|2832|2011
15393162792343|2653|2004
24189255817671|2207|2004
37383395347663|6310|2008
32985348835703|7893|2004
6597069773375|4750|2010
8796093022399|5528|2000
10995116283623|5047|2005
32985348834023|2697|1999
1567|1805|2002
21990232559871|4996|2007
15393162796159|5865|1999
24189255818711|5169|1998
28587302324375|2452|2004
3679|2490|2003
35184372096343|5527|2004
28587302324183|5530|2006
13194139533367|2439|2002
21990232556503|5184|2003
13194139537015|6166|2006
4759|7901|2005
24189255818447|4956|2002
13194139537231|4668|2003
13194139533343|2832|2000
17592186051279|3010|2000
8796093023263|2209|2000
2767|6492|1998
28587302328079|3015|2008
35184372094855|6801|2006
32985348838351|6433|2003
21990232558935|2522|1999
32985348835159|2211|2000
13194139537927|7895|2002
8796093022759|6801|1999
10995116280543|6303|2000
30786325585119|3007|2006
13194139534887|4950|2000
2199023258983|3010|2004
19791209301935|7929|2006
4398046512567|6163|1998
32985348841111|2394|2008
10995116280471|4510|2005
35184372092911|3008|2008
2199023258447|5263|2008
28587302329151|5499|2005
35184372090055|6308|2003
4398046515511|6803|2001
15393162793015|1869|1999
24189255812487|5269|2011
17592186046447|2830|2003
37383395345431|6798|2002
28587302329007|5946|2005
26388279070007|5268|2009
17592186049839|1609|2000
37383395350415|6344|2008
32985348835823|3012|2010
13194139539135|3006|2007
8796093025583|6206|2004
4398046511935|3007|2007
1543|2176|2002
32985348839431|1840|2008
26388279072279|5522|2000
21990232560447|3012|2004
2199023257087|4765|2008
6597069774135|5984|2004
35184372091159|1989|2009
10995116278903|1858|2003
13194139539255|6151|2006
13194139537591|4595|2006
4398046516671|6138|2005
19791209301271|4996|1999
17592186044455|5985|2003
28587302324735|4596|2008
32985348839743|7901|2007
2199023260607|3013|2000
13194139535879|3015|2006
19791209303455|2212|2001
26388279074215|1851|2007
37383395351911|6149|2008
15393162791847|7897|2007
8796093023863|3099|2007
17592186050871|6802|2001
24189255813535|5524|2011
32985348837143|4940|1999
10995116284695|6352|2007
28587302324519|5272|2009
8796093025799|4502|2008
32985348836647|5522|2000
15393162790807|4519|2006
3847|7875|2005
26388279072519|1602|2007
37383395345647|2213|2010
21990232558351|1584|2009
13194139537327|3008|2008
4398046517959|4592|2004
32985348833479|5265|1998
2199023257855|4941|2004
26388279070175|3011|2003
28587302327415|2210|2008
4398046515319|6205|2004
15393162789599|4934|2010
26388279071967|5804|2007
13194139533871|3012|2003
13194139536311|1803|2001
21990232556479|6197|2004
2199023262575|5306|1999
24189255813487|6799|2008
30786325580279|2210|2006
15393162794863|4580|2007
24189255814599|3007|2004
10995116282735|3007|2003
3295|3006|2001
17592186046399|4751|2001
10995116280831|2214|2007
28587302327287|5523|2005
10995116283055|6799|2002
26388279068335|5142|2008
30786325580303|6801|2001
32985348841015|3006|2007
35184372095503|5173|2011
2199023259055|5270|2004
19791209307567|6438|2008
10995116280375|4748|2006
8796093022735|1607|2004
4398046516063|1987|2002
35184372096631|5265|1999
15393162792031|2832|2005
6597069773919|5985|2002
32985348840663|1601|2005
15393162795591|1853|2000
17592186049239|2945|2007
19791209302399|5038|2008
2199023262127|2485|2005
7039|2213|2007
35184372090271|3514|2005
37383395348111|3015|2008
13194139536071|7953|2002
2199023260855|1855|2003
2199023258543|2832|2007
4398046514223|5141|2008
21990232560327|5168|2009
10995116285111|4515|2005
30786325579407|5984|2004
19791209302063|3010|2004
32985348833431|1583|2009
35184372093919|1911|2005
6597069767567|3008|2009
6597069771855|2832|2000
30786325581391|5494|1998
21990232556727|2525|2001
17592186049575|3006|2010
24189255812791|6487|1999
17592186048031|2648|2008
26388279067543|2524|2001
24189255815655|1602|2005
17592186050535|3015|2003
4398046517791|3585|2004
17592186049407|2206|2004
4398046517887|2210|2001
24189255818071|3012|2006
8796093028063|4519|2010
7471|2643|2007
4398046518375|7954|2008
30786325578855|5264|2001
17592186044743|5183|2007
10995116284743|3009|2008
13194139534479|5948|2008
32985348840927|4994|2004
24189255818895|7900|2007
24189255816999|2211|2004
24189255814903|4749|2003
4398046511383|7900|2002
8796093025007|2453|2000
21990232561391|6803|2004
8796093026335|5163|2003
4398046512615|2486|2001
17592186046855|4676|2004
19791209302135|5524|2003
30786325584584|6620|2005
37383395344880|6801|2005
30786325583088|7900|2007
37383395349944|2562|1999
28587302322792|5267|2007
10995116278392|2298|2007
13194139533512|4151|2000
35184372089000|4592|2001
32985348840408|6204|2000
21990232556288|1955|2005
1040|1988|2002
35184372095288|6434|2000
35184372093560|2205|2003
17592186046712|1858|1999
2199023262456|4517|2002
2199023259968|3006|2005
4928|5168|2004
21990232558304|5148|2007
17592186046760|7953|2003
26388279070816|2209|2004
37383395345648|3014|2002
4398046516408|5186|2005
17592186049240|6667|2003
24189255816408|5984|2003
6597069767496|5038|2004
2199023261304|2179|2005
4398046517576|3013|2000
24189255817696|5046|1999
10995116279264|1577|2005
21990232559392|4593|2005
26388279071632|6486|2003
35184372094808|4510|2006
8796093025560|2211|2006
10995116280288|6093|2006
15393162792416|2214|2002
6597069773048|1576|1999
2696|1636|2000
32985348837312|3007|1999
30786325580664|5122|2002
10995116283672|3010|2007
35184372092192|6424|2002
28587302326744|6675|2005
26388279070344|4672|2005
2199023256848|5337|2005
21990232560400|3015|2005
6597069772448|2209|2009
30786325583712|6399|1999
17592186047552|5170|2000
13194139537640|1990|2000
2199023258256|5986|2003
26388279070864|3014|2003
35184372094424|5272|2004
15393162793064|1806|2002
30786325580112|1607|2003
10995116282784|1858|2008
13194139538024|5269|2007
13194139537400|1855|1999
13194139536680|7862|2009
6597069771152|4742|2006
848|2827|2007
24189255816696|5897|2002
2199023258936|6128|2004
17592186050296|7942|2000
1016|2527|2008
37383395351376|3012|2003
21990232555760|5270|2000
10995116281080|2254|2004
17592186045824|1602|2007
6597069766712|2452|2005
32985348837360|6620|2001
30786325581536|4945|2008
28587302323800|5805|2001
21990232556872|3207|1999
21990232562584|1853|2010
37383395347200|5188|2003
13194139534600|6493|2005
32985348835344|7901|2003
32985348840952|2207|2006
2199023262288|5041|2002
19791209302608|2206|2005
7712|1806|1998
13194139537952|1577|2009
6597069771720|5263|2007
30786325579528|2210|2000
6597069767544|3007|1999
15393162792320|3014|2007
2199023256312|4516|1999
21990232559992|3009|2005
6597069768440|7900|2008
26388279066632|1580|2005
2199023256800|4511|2006
2199023263392|5522|2001
6597069769768|5983|2003
21990232556584|2360|2006
6597069768136|2832|2005
4398046515272|5985|2007
32985348840760|2725|2002
968|2210|2006
15393162790760|3007|2004
8796093026456|6475|2007
32985348841016|2361|2003
26388279069912|2209|2004
10995116285656|5521|2007
10995116282496|1598|2006
35184372096488|2944|2010
26388279071416|2180|2007
10995116277944|7900|2000
19791209302424|2209|2006
21990232563384|2212|2001
26388279072824|6455|2009
10995116281856|3014|2003
6656|2208|2001
21990232560520|5116|2000
35184372096632|2833|2008
24189255814144|2210|2009
35184372095768|2229|2003
26388279071536|2203|2006
35184372096008|4949|2006
30786325582264|6399|2010
15393162789816|5265|2006
28587302326480|4674|2003
15393162796680|5265|2006
30786325581704|3904|2005
28587302324752|7952|2001
21990232557400|5941|2001
19791209300616|4743|2008
30786325584272|6305|2003
13194139537832|6167|2006
8796093027752|1853|2005
19791209306200|1803|2005
536|6346|2004
24189255814056|2214|2008
32985348840336|2211|2003
13194139534064|1816|2001
2199023263088|2831|2001
32985348835488|3010|2003
30786325582576|7897|2008
35184372091880|6432|2008
28587302329272|4751|2006
32985348841040|5525|2001
26388279071056|6804|2007
24189255815144|5499|2006
10995116281768|6545|2008
1448|7900|2007
104|5523|2007
30786325582720|1858|2011
2199023259128|3009|2008
37383395350640|2208|2005
2199023256336|6625|2008
21990232557232|2211|2005
13194139540056|2985|2004
17592186052048|5808|2009
4398046518248|4954|2004
10995116278784|3014|2008
21990232557680|6625|2006
30786325583688|2212|2009
6597069769136|1856|2006
24189255817648|1974|2004
13194139537544|2211|2000
17592186049888|5870|2007
4398046511456|3009|2004
28587302327728|4749|2011
37383395344688|3008|2002
26388279068600|2376|2007
26388279069216|7942|1999
24189255811520|2211|2003
26388279070128|3013|2000
32985348839600|5985|2003
19791209305192|4595|2004
24189255817832|2175|2006
17592186049984|5980|2003
17592186046448|5044|2009
6597069769160|1954|2005
19791209307752|2207|2004
37383395345256|2644|2005
4398046513256|2208|2005
13194139534384|7951|2007
24189255811280|7945|1999
32985348835560|2213|2007
32985348835536|1969|2000
35184372095912|5525|2009
30786325579336|2438|2011
8796093026888|2986|2000
32985348838184|5042|2000
10995116283888|3011|2001
32985348834376|4750|2005
24189255817856|4991|2005
10995116278040|2205|2005
17592186046016|2210|2010
28587302325136|7901|2006
19791209300336|6435|2005
35184372088856|2208|2000
32985348840048|1806|2003
4398046511216|3012|2004
24189255813536|2216|2000
8796093023624|2438|2007
24189255816360|1609|2011
26388279073448|6546|2002
28587302328488|3010|2003
13194139539184|5944|1999
26388279068288|6197|1999
6597069771360|1966|2002
10995116285536|2206|2007
24189255815584|2390|2004
6416|4695|2001
19791209300568|2835|2007
17592186047792|2205|2001
19791209306696|3012|2007
32985348835936|2214|1999
