start_id|end_id
5237|583
13194139539573|1351
19791209306509|1102
13194139535245|765
17592186050893|775
32985348839813|376
2199023260013|556
28587302324589|1425
13194139535661|885
13194139533629|1262
8796093022709|1364
6597069772141|1142
35184372095117|130
28587302327141|309
13194139536261|495
17592186052021|314
35184372094613|367
37383395351861|753
35184372094997|200
37383395347317|373
13194139533677|363
10995116279901|1083
13194139536989|250
4398046515533|146
24189255818965|118
2199023259125|1085
8796093026429|745
2199023260533|1091
6597069772661|849
19791209302253|401
21990232559341|826
28587302329829|1180
8796093024053|537
19791209306581|1204
1061|487
24189255817525|250
8796093023165|513
21990232561149|741
26388279073277|279
2117|196
10995116279093|949
6869|1422
2199023255573|779
6597069770197|398
17592186050485|1118
21990232558085|1047
37383395347197|1005
35184372095237|862
2693|1345
2199023262669|514
10995116282829|252
10995116277893|1181
26388279067469|1085
8796093024933|979
8796093023885|1064
2199023258909|521
10995116282957|1060
28587302327581|883
13194139535269|1315
6597069772397|1158
4398046513949|1377
26388279068333|674
32985348834637|1131
15393162793037|771
21990232558013|332
26388279069717|1388
6597069772517|297
17592186049189|245
32985348837493|268
37383395350589|1438
2199023260133|1351
17592186045413|331
13194139533821|1054
3581|1223
13194139539013|140
4398046513661|481
10995116280837|773
26388279070581|1352
32985348838557|727
6597069768845|1246
701|525
15393162796301|949
17592186052237|448
2199023256477|978
17592186048925|1319
37383395346405|608
28587302325333|1263
26388279070293|933
26388279066893|640
28587302325261|160
15393162789005|502
10995116285349|1394
4398046516133|755
26388279067397|904
13194139540389|806
21990232558813|1089
24189255814877|134
30786325578317|541
8796093029613|1407
28587302329637|243
30786325581877|623
17592186051637|1180
15393162791205|925
5381|750
28587302328389|1105
8796093024405|317
30786325580037|1210
15393162792597|331
17592186046397|480
35184372095933|631
35184372090869|761
15393162794573|902
17592186045605|1209
26388279069861|934
6597069772021|724
35184372089957|952
35184372091229|334
19791209305661|122
6597069767117|1227
15393162791373|935
2199023259525|1309
8796093025653|289
8796093024125|375
26388279073997|395
13194139539621|1303
26388279071005|411
4398046518173|619
19791209303973|260
37383395345789|1331
1949|216
13194139540221|312
32985348839837|696
8796093024837|986
15393162793581|1426
15393162789125|866
24189255814501|1423
2199023263341|1390
17592186051733|938
6797|779
6597069768037|528
10995116278085|1088
32985348838725|134
21990232560061|837
21990232561837|1378
35184372091205|199
32985348834869|1103
2199023259653|872
3413|1297
35184372094325|344
30786325582941|1108
2199023256525|1220
37383395345397|394
13194139534429|1150
8796093028845|772
17592186044909|1298
21990232559629|568
15393162791437|1184
15393162790213|801
10995116280421|909
101|599
37383395348789|641
2199023261741|848
13194139538989|210
19791209306221|1094
8796093026645|758
15393162796445|1253
2199023259381|580
8796093025509|745
26388279069597|323
10995116283957|1410
13194139536821|475
6597069770221|612
6597069768317|748
28587302328957|772
4398046518269|1432
26388279068669|481
37383395351205|606
26388279070389|386
5525|426
24189255818733|334
26388279071965|830
24189255813605|830
26388279073709|499
28587302324205|350
17592186044477|1080
32985348836925|764
6293|185
21990232556605|194
10995116283405|476
30786325580861|370
30786325579141|952
6597069772613|400
19791209304277|889
8796093023261|703
35184372090149|446
32985348840709|658
8796093025029|692
7109|591
8796093026501|1078
15393162794693|1129
26388279070341|656
4398046518469|283
37383395347901|350
37383395350757|573
37383395349261|1160
26388279068189|1192
4398046517549|555
8796093025269|819
7709|311
17592186048781|682
10995116282333|831
4398046514965|1378
21990232560693|1309
13194139541165|821
10995116278037|1105
17592186049669|998
15393162790117|599
32985348840069|1441
37383395351837|1058
2199023263389|854
35184372090605|1152
5165|208
2199023257221|912
13194139537229|212
6597069766709|764
15393162792269|1244
6597069773469|808
35184372094469|246
8796093025869|1197
1613|1072
19791209305685|665
6597069770981|1308
32985348840949|682
35184372093173|1380
4398046518125|1191
10995116278437|762
4398046512925|1046
2199023258157|1178
30786325580781|860
6597069770621|370
28587302323565|454
19791209301933|637
21990232562653|1074
19791209307325|1400
2199023261685|1428
4398046514141|375
10995116278973|1174
13194139539957|394
26388279068829|1398
6597069768749|1296
35184372093221|1360
13194139534229|1448
10995116278829|1307
24189255817621|313
3773|457
24189255812245|841
19791209300165|1401
10995116285325|1080
35184372090413|649
8796093024525|686
8796093022397|484
17592186050797|1133
2199023260733|271
28587302328101|841
6597069772901|1155
2199023257805|1356
37383395351621|1244
15393162789669|198
32985348838373|731
28587302328293|914
21990232559605|258
32985348834165|598
35184372090701|191
17592186047813|1249
13194139536069|1304
15393162792621|722
2199023255861|1360
26388279073397|1389
6597069770693|591
4398046514629|1120
28587302327237|1361
19791209303949|272
8796093028389|754
13194139540517|340
26388279068045|491
13194139534933|645
32985348834261|1017
13194139540613|1297
15393162796061|252
6597069772493|124
35184372093029|496
28587302322789|728
4398046518901|349
19791209299997|452
15393162791157|1396
28587302329589|1361
13194139537445|1213
19791209303589|361
2199023257661|983
6597069771221|622
35184372091757|1020
8796093029061|336
6597069769061|1297
35184372094181|324
37383395352029|355
28587302322933|368
19791209300357|745
4398046517125|495
17592186050317|462
35184372092309|1194
6597069770357|323
21990232556797|363
32985348835253|784
1301|1178
6597069773989|573
35184372093437|1047
21990232559797|1442
28587302324613|683
6597069773261|1393
19791209302557|1114
30786325584485|1294
28587302325829|555
28587302323125|947
1637|665
1757|168
30786325583958|913
17592186049046|1297
4398046518326|266
17592186047694|810
17592186047070|320
19791209305686|497
26388279066726|1205
17592186046566|1220
4398046518374|494
21990232558206|1011
6246|435
13194139540758|517
30786325583470|1395
26388279074502|774
35184372095166|1138
26388279071342|1382
26388279069094|682
6597069769134|1206
26388279072686|177
30786325581342|153
10995116284222|1003
4926|1283
17592186045246|267
37383395352214|1232
17592186048342|1067
19791209303382|1009
19791209306510|1284
8796093023094|358
8796093023934|786
4302|1361
13194139537374|466
30786325580470|286
2199023262334|1428
8796093026430|843
4398046515894|944
8796093024574|976
26388279069886|1434
17592186045630|655
21990232558182|259
19791209306910|1256
24189255816102|935
8796093023334|438
6597069770286|537
28587302322366|958
2199023259654|487
37383395346286|1430
37383395350806|1171
10995116278254|1447
28587302326766|238
30786325584678|1332
13194139538630|254
28587302327286|1353
10995116278014|564
13194139539742|534
28587302326046|136
35184372094062|603
10995116283198|1209
35184372094662|1186
26388279069118|524
13194139538870|1093
4398046515366|930
19791209301670|930
17592186045414|1051
4398046515702|206
24189255815246|1208
24189255812014|796
17592186045294|1292
4974|1293
24189255811350|617
6597069768318|858
17592186049934|1435
15393162790854|271
1182|285
30786325584030|1011
10995116282854|383
5838|1022
15393162791158|553
24189255816526|1281
2199023260830|842
8796093025102|955
15393162794222|935
32985348835486|413
21990232563358|650
8796093025318|718
37383395347390|487
35184372093270|321
37383395346238|1406
37383395347078|1070
35184372091014|228
30786325579742|753
2199023259750|673
30786325585526|812
35184372090342|238
32985348839838|794
35184372090942|755
10995116282334|431
8796093026278|979
15393162791398|970
10995116280118|191
13194139536358|396
32985348839974|690
3390|447
2199023256286|418
13194139537278|1328
10995116280350|1066
13194139536414|560
21990232560670|1205
10995116283174|843
28587302328246|575
15393162789814|1328
21990232562342|1378
6597069773806|1127
30786325577910|1411
8796093024286|1407
32985348838326|608
6597069770814|995
35184372093294|1101
24189255816734|640
35184372095238|731
21990232561054|421
15393162794294|792
32985348840590|1390
32985348834590|692
32985348837894|894
6390|1352
15393162789382|1084
32985348838110|342
3270|208
24189255814126|395
6597069770766|1278
21990232556046|469
26388279073710|1074
2199023255982|892
8796093023766|1004
24189255816622|633
26388279068046|1260
7566|1150
24189255814030|781
17592186051422|1231
30786325583542|608
32985348835206|1338
6597069770174|485
4398046512782|310
2199023259214|679
5166|1428
2199023256894|1141
17592186050270|1090
37383395348742|840
37383395346982|225
2199023261142|331
774|1093
6597069772806|670
30786325580014|1359
32985348840310|1058
19791209305974|1103
19791209305902|1160
1326|516
17592186049886|1053
30786325584222|317
15393162792886|1265
30786325585334|784
6597069774230|1197
7062|560
17592186047382|1059
28587302323638|976
4398046517622|654
17592186047766|1162
4398046518198|1204
35184372092022|1012
15393162789950|570
8796093029254|651
26388279067926|1040
15393162794574|1287
6597069774414|1156
15393162789622|180
10995116279542|937
37383395348398|517
21990232562558|1256
4398046514046|1256
8796093024406|1021
3462|881
8796093023622|1008
2199023263206|1157
37383395349070|596
19791209306094|1207
26388279072134|702
17592186050894|484
19791209302870|997
37383395345790|830
24189255813294|497
30786325579334|1357
4398046518854|155
26388279067206|796
26388279069694|1095
19791209304350|959
2199023256334|884
8796093029374|533
28587302325358|665
26388279066918|221
37383395344782|968
13194139539278|1326
35184372089934|1053
17592186050414|415
26388279073110|1417
19791209302134|1095
28587302322294|1130
4398046512590|1180
6702|283
35184372094206|948
30786325579310|1018
37383395351790|731
35184372096006|964
2199023258422|1011
8796093026574|422
6597069772046|579
1470|450
24189255817758|129
37383395351838|354
4398046516358|1048
4398046515414|1088
17592186045654|1160
35184372096654|991
35184372089334|1055
35184372093150|427
15393162794814|623
32985348838062|557
21990232561838|1114
21990232556798|866
6597069766926|1109
17592186050318|782
13194139538654|446
24189255816286|790
37383395349654|174
26388279074478|577
17592186051374|191
13194139540294|316
10995116284670|798
35184372089070|1410
8796093026478|854
30786325577790|1119
26388279072110|486
8796093029062|679
8796093023598|679
17592186045558|187
15393162795638|412
30786325579918|1075
4398046515342|1158
24189255817694|901
4398046517030|833
15393162789342|835
35184372089118|769
6597069767278|1211
10995116279638|238
10995116281878|915
24189255813534|581
2199023263134|755
30786325578654|436
6597069773166|539
19791209303094|120
2199023256918|1276
4398046518422|700
28587302326070|708
19791209303502|1251
13194139538382|1222
4398046512182|257
5502|1439
30786325585598|743
32985348834806|1418
24189255816382|493
10995116281406|987
15393162790614|1024
19791209302278|1157
30786325578758|511
24189255814662|517
15393162796606|404
19791209302534|251
13194139540414|1342
26388279070654|1314
32985348839950|111
17592186052190|1221
35184372093606|1267
28587302324566|1280
17592186046398|959
13194139535270|1250
8796093027078|363
10995116278878|254
1038|310
17592186045270|481
35184372090798|370
24189255815694|442
3678|818
6597069773022|376
4398046514318|729
17592186047142|551
19791209306766|788
15393162793798|581
13194139537254|1253
37383395346358|145
21990232561606|1136
486|1240
21990232561814|992
24189255816646|1011
19791209303590|1068
26388279067686|546
10995116279806|577
8796093024006|234
35184372094326|501
21990232559894|1444
10995116284838|1154
6597069772710|289
21990232556966|436
17592186046302|1425
26388279068310|1146
21990232555782|960
24189255816806|776
19791209306694|1186
2199023257686|507
6597069771102|1183
35184372094974|751
32985348836102|1339
4086|1204
8796093023526|1312
32985348838182|208
8796093029086|1034
10995116283390|303
2199023258694|481
28587302323710|949
6198|1066
15393162794550|875
19791209302110|198
19791209302582|259
6597069772926|1104
28587302322534|1056
3558|1008
26388279073878|568
30786325580687|1083
4398046511911|884
6607|895
24189255813199|237
28587302327959|283
6597069772759|784
19791209304303|262
8796093022807|1313
6597069769815|307
24189255815319|986
30786325583447|309
21990232562463|193
19791209306559|986
17592186044479|600
2199023260223|916
30786325581271|1339
19791209300543|444
28587302322655|1050
26388279069863|1288
17592186047983|846
15393162794463|786
6597069773807|359
2199023263183|1195
30786325578703|956
13194139539479|503
26388279068623|315
2199023261351|245
37383395346535|824
30786325578223|348
24189255818375|209
17592186048759|227
24189255815863|619
24189255811751|399
10995116283839|1173
32985348833671|621
6597069773735|839
24189255815887|397
4398046518151|1360
26388279067471|1424
26388279071727|585
32985348838895|1157
8796093027151|377
26388279071343|974
13194139534959|563
4398046511335|764
19791209304087|242
26388279070415|952
32985348840167|203
26388279071991|474
17592186050631|125
2199023263111|191
4398046513095|1046
6597069768135|509
37383395346631|458
21990232563311|982
26388279068551|355
4398046516455|529
24189255818351|702
10995116284575|561
24189255816479|1309
15393162792223|1217
17592186050151|1391
35184372091807|351
17592186052071|402
3559|699
13194139533823|328
8796093027103|489
35184372091783|1380
35184372093487|1168
21990232557159|291
37383395345975|1157
37383395350031|857
28587302326215|761
3823|752
5527|539
21990232555927|798
17592186048511|388
30786325579527|1429
35184372095071|533
24189255814879|534
35184372095143|1363
2199023263159|1256
32985348833719|1194
10995116282071|726
26388279067351|1295
13194139540831|194
26388279067855|1093
6597069769583|1087
28587302325479|218
6597069767543|1264
10995116281719|814
2911|592
17592186051423|770
32985348835327|358
4398046517527|582
13194139534527|1282
35184372094807|295
8796093022423|1238
2199023261047|569
8796093024719|1007
463|1040
30786325580663|858
10995116280215|1380
10995116283503|747
15393162795615|626
15393162792343|1123
24189255817671|473
6597069768087|788
32985348836815|1212
37383395347663|1349
32985348835703|950
6597069773375|681
8796093022399|796
10995116283623|730
32985348834023|1134
1567|991
21990232559871|1209
15393162796159|1292
26388279069311|234
24189255818711|1245
28587302324375|1081
3679|1098
35184372096343|798
32985348836503|1208
28587302324183|819
13194139533367|1075
21990232556503|1251
13194139537015|1327
4759|941
2199023255671|443
24189255818447|1192
13194139537231|523
13194139533343|605
17592186051279|260
8796093023263|429
2767|1382
15393162795783|377
35184372096559|1398
28587302328079|179
35184372094855|876
32985348838351|1304
21990232558935|1108
32985348835159|423
32985348835631|1398
13194139537927|933
24189255816007|358
8796093022759|876
10995116280543|1348
30786325585119|243
13194139534887|1191
4398046512351|469
26388279067687|1062
2599|941
21990232555951|1258
2199023258983|112
21990232563239|699
19791209301935|920
4398046512567|549
32985348841111|1068
10995116280471|656
35184372092911|118
2199023258447|773
28587302329151|1275
35184372090055|1350
4398046515511|897
15393162793015|585
24189255812487|783
30786325584223|1189
17592186046447|617
21990232562199|1146
6597069767519|1143
37383395345431|890
6597069768727|1418
28587302329007|1308
26388279070007|792
17592186049839|973
37383395350415|1353
35184372090391|457
32985348835823|298
26388279072943|124
13194139539135|264
8796093025583|1337
2215|157
4398046511935|198
24189255815487|261
1543|1058
32985348839431|512
26388279072279|811
21990232560447|280
2199023257087|706
6597069774135|841
35184372091159|1027
10995116278903|588
13194139539255|547
13194139537591|1166
4398046516671|546
19791209301271|1216
24189255817335|1131
17592186044455|858
8796093028439|302
28587302324735|1158
21990232556991|141
32985348839743|920
2199023260607|134
13194139535879|235
19791209303455|409
26388279074215|562
37383395351911|1317
5911|440
15393162791847|938
8796093023863|285
17592186050871|895
24189255813535|815
32985348837143|1181
10995116284695|1353
28587302324519|783
6597069770623|173
8796093025799|185
32985348836647|806
15393162790807|654
3847|1433
26388279072519|962
37383395345647|381
21990232558351|956
13194139537327|256
4398046517959|1159
32985348833479|779
2199023257855|1178
26388279070175|138
8796093029495|1049
28587302327415|342
4398046515319|1340
8796093023935|1046
17592186046735|220
15393162789599|524
26388279071967|1285
13194139533871|120
13194139536311|991
21990232556479|1334
2199023262575|765
24189255813487|902
30786325580279|473
15393162794863|642
24189255814599|296
10995116281271|957
10995116282735|229
1039|242
3295|257
17592186046399|693
10995116280831|474
28587302327287|799
10995116283055|894
26388279068335|1217
30786325580303|882
32985348841015|220
35184372095503|1238
15393162790287|612
13194139533535|163
2199023259055|768
19791209307567|1303
10995116280375|708
8796093022735|977
4398046516063|1029
35184372096631|773
15393162792031|612
6597069773919|860
32985348840663|968
15393162795591|558
17592186049239|1143
19791209302399|731
2199023262127|1097
7039|416
35184372090271|237
37383395348111|234
13194139536071|1449
2199023260855|590
2199023258543|612
8796093023311|1410
4398046514223|1222
2479|407
21990232560327|1242
10995116285111|673
30786325579407|860
19791209302063|142
32985348833431|957
35184372093919|561
6597069767567|276
6597069771855|632
30786325581391|541
21990232556727|1104
6597069769015|232
17592186049575|136
24189255812791|1382
17592186048031|1122
26388279067543|1106
24189255815655|968
17592186050535|279
4398046517791|111
17592186049407|416
4398046517887|341
2199023259479|1423
24189255818071|286
26388279066871|529
8796093028063|671
7471|519
4398046518375|1449
30786325578855|753
17592186044743|1247
10995116284743|136
13194139534479|1306
32985348840927|1216
24189255818895|932
24189255816999|441
24189255814903|679
4398046511383|924
8796093025007|1087
21990232561391|889
15393162794527|578
8796093026335|534
4398046512615|1095
17592186046855|1175
19791209302135|797
21990232559296|366
30786325584584|1415
37383395344880|893
30786325583088|950
37383395349944|1114
28587302322792|761
10995116278392|507
13194139533512|300
4398046517264|1295
35184372089000|1162
30786325584344|1285
32985348840408|1339
21990232556288|1011
1040|1020
15393162795784|1071
35184372095288|1297
35184372093560|368
17592186046712|592
2199023262456|670
2199023259968|121
4928|1244
4398046517984|1286
21990232558304|1220
17592186046760|1444
19791209302824|786
26388279070816|374
37383395345648|111
4398046516408|1248
17592186049240|1423
24189255816408|847
24189255818072|1157
6597069767496|750
2199023261304|1055
4398046515320|1285
4398046517576|242
24189255817696|730
10995116279264|957
21990232559392|1161
26388279071632|1382
35184372094808|650
8796093025560|321
10995116280288|854
15393162792416|350
2199023260608|666
6597069773048|957
28587302326240|685
2696|983
32985348837312|128
30786325580664|729
10995116283672|132
35184372092192|1325
28587302326744|1422
26388279070344|1176
2199023256848|765
21990232560400|116
6597069772448|506
30786325583712|1363
17592186047552|1238
15393162793424|1275
13194139537640|1029
2199023258256|853
26388279070864|162
35184372094424|758
15393162793064|997
30786325580112|973
10995116282784|590
13194139538024|784
13194139537400|558
13194139536680|878
6597069771152|682
13194139539352|564
28587302328656|511
848|596
24189255816696|966
2199023258936|545
17592186050296|1440
8796093029616|786
1016|1104
37383395351376|300
21990232555760|755
10995116281080|453
15393162795664|347
17592186045824|969
6597069766712|1086
32985348837360|1413
19791209301888|515
30786325581536|1184
28587302323800|1280
32985348839176|866
17592186045776|769
21990232556872|225
21990232562584|558
37383395347200|1247
13194139534600|1390
32985348835344|946
32985348840952|323
2199023262288|715
19791209302608|397
37383395349456|1423
7712|998
13194139537952|954
6597069771720|767
30786325579528|491
6597069767544|255
15393162792320|277
2199023256312|643
21990232559992|300
6597069768440|943
26388279066632|958
2199023256800|662
2199023263392|804
26388279073832|1076
6597069769768|846
21990232556584|467
6597069768136|633
4398046515272|835
32985348840760|1134
968|321
15393162790760|156
8796093026456|1376
32985348841016|466
26388279069912|368
2199023255744|149
10995116285656|816
10995116282496|961
35184372096488|1140
26388279071416|1053
10995116277944|945
19791209302424|468
21990232563384|365
26388279072824|1298
10995116281856|266
6656|420
21990232560520|741
35184372096632|598
24189255814144|453
35184372095768|382
26388279071536|1058
35184372096008|1188
35184372095384|1052
30786325582264|1363
15393162789816|791
30786325583592|291
28587302326480|1175
15393162796680|792
30786325581704|111
28587302324752|1451
8796093027320|1245
21990232557400|1307
19791209300616|679
28587302327072|623
8796093023288|1014
3128|981
30786325584272|1351
35184372093848|1319
13194139537832|1327
8796093027752|583
30786325580912|524
19791209306200|998
536|1356
24189255814056|321
32985348840336|480
37383395351744|215
30786325580448|553
13194139534064|1009
2199023263088|611
32985348835488|121
2199023259552|339
30786325582576|940
35184372091880|1301
28587302329272|694
6776|209
32985348841040|817
26388279071056|879
24189255815144|1271
10995116281768|1401
1448|940
104|797
30786325582720|567
15393162789248|510
2199023259128|149
5816|332
30786325585168|1397
4398046517696|1381
37383395350640|359
2199023256336|1414
21990232557232|331
13194139540056|1152
17592186052048|1286
4398046518248|1196
10995116278784|274
2199023263344|1157
21990232557680|1417
30786325583688|397
6597069769136|565
19791209304800|925
30786325581856|1048
24189255817648|1038
13194139537544|400
17592186049888|1288
15393162791776|1196
4398046511456|178
28587302327728|692
4398046513328|1238
37383395344688|270
26388279068600|492
2199023262080|753
26388279069216|1442
24189255811520|464
26388279070128|199
8796093025896|1128
32985348839600|843
8796093025944|1338
19791209305192|1161
24189255817832|1053
17592186051688|720
32985348839528|497
17592186049984|869
17592186046448|726
13194139540464|513
6597069769160|1013
19791209307752|441
15393162790904|614
37383395345256|1123
4398046513256|368
13194139534384|1444
24189255818000|1234
24189255811280|1438
37383395350952|717
32985348835560|503
32985348835536|1034
35184372095912|825
30786325579336|1074
8796093026888|1151
32985348838184|741
10995116283888|283
15393162796448|924
28587302324496|828
32985348834376|709
17592186047696|581
24189255817856|1205
10995116278040|419
4398046517456|790
17592186046016|394
2199023258960|258
28587302325136|943
19791209300336|1304
6597069770624|370
35184372088856|388
32985348840048|996
4398046511216|139
24189255813536|428
6344|581
8796093023624|1074
24189255816360|972
26388279073448|1392
28587302328488|247
13194139539184|1308
26388279068288|1342
21990232558768|1129
6597069771360|1011
10995116285536|363
24189255815584|1069
32985348835800|1385
21990232562224|1177
32985348835088|1096
6416|1170
6597069769584|440
19791209300568|612
17592186047792|360
13194139539280|475
19791209306696|242
32985348835936|391
21990232557016|401
8796093028728|1427
8796093022736|716
30786325583376|1138
15393162790400|572
2024|1428
19791209303384|530
28587302323544|1176
26388279069648|1110
15393162792576|1420
4398046511168|1061
4398046518832|1077
35184372090776|1076
7880|1156
37383395349704|229
26388279071752|365
30786325578440|946
26388279069024|852
8796093026960|361
19791209303928|539
32985348836456|754
24189255812960|149
37383395346632|1423
4398046518976|303
30786325578104|239
37383395345208|511
35184372089144|398
17592186049000|1119
19791209306864|879
15393162794176|302
10995116282712|611
8796093026648|376
30786325581752|656
32985348840712|1321
28587302324664|1103
10995116279952|620
13194139537040|844
6597069771056|1010
24189255813817|706
21990232561249|912
37383395349945|1038
21990232562713|1069
19791209304873|259
32985348838937|127
24189255814529|966
8796093030001|990
26388279067305|1073
21990232560497|1026
13194139536241|1266
2199023262081|134
28587302329129|422
35184372094929|150
21990232556265|165
4398046514249|549
32985348840241|216
26388279074097|243
37383395345745|353
19791209304777|593
6597069768393|650
37383395350569|738
32985348836177|1365
30786325578681|1248
10995116280521|352
37383395346777|849
5145|1139
6597069770241|1243
37383395347521|614
19791209302009|1071
30786325579777|1175
8796093023073|1082
13194139540465|649
4398046516209|242
30786325581705|585
37383395350489|634
37383395348961|116
21990232556433|1192
13194139540369|1215
17592186050393|310
8796093026065|548
26388279070249|278
4398046512809|523
4398046518401|1156
3009|874
28587302322817|1278
4398046516721|148
15393162796609|918
37383395344993|255
26388279071369|928
8796093022545|1250
32985348834945|818
35184372095193|711
13194139536145|422
8796093028849|364
13194139535081|1121
28587302326505|842
37383395350689|123
13194139536873|1144
10995116277993|1385
21990232558841|1190
24189255812041|929
32985348835113|551
21990232558889|1195
26388279068577|465
35184372091881|773
26388279068905|720
37383395351113|1202
30786325582121|253
21990232556777|1442
26388279071609|178
17592186049937|201
32985348838441|550
8796093022761|919
8796093025153|980
8796093023097|827
19791209303361|1026
6597069773121|1021
30786325581129|1179
21990232558401|1369
6597069773825|1355
21990232555737|1173
26388279072617|1305
24189255816033|960
32985348837193|283
4398046513353|786
19791209300809|126
10995116280985|939
28587302323329|1142
4398046517889|1218
24189255811377|1262
13194139536465|152
24189255818617|685
19791209307401|907
8796093027969|943
4398046513617|266
6009|376
10995116283481|553
8796093027417|1112
26388279067953|1393
32985348834097|1396
8796093023265|1432
32985348833433|1319
24189255813273|1438
17592186050345|143
13194139538073|333
8796093028465|1445
26388279068313|325
6597069771529|974
2199023260929|907
24189255816697|1294
15393162792457|1241
13194139539505|1286
30786325582457|247
24189255817337|392
2199023258233|408
35184372094113|957
17592186049361|1053
32985348837145|1090
8796093022785|1257
28587302328657|990
10995116284697|430
32985348838161|1113
8796093023505|1080
19791209303713|1110
4398046512569|493
8796093029113|1164
24189255817505|975
30786325579601|1000
6597069772545|831
8796093028969|1196
28587302329993|601
2199023259385|644
32985348837665|173
19791209305737|1214
32985348839529|298
28587302323569|668
17592186048369|1387
7185|1223
4713|1342
10995116283249|334
10995116277849|280
24189255815609|1307
30786325584825|1019
26388279071561|963
15393162791401|844
2025|641
19791209302945|1393
10995116279473|499
1569|213
15393162796353|418
2199023261569|1101
28587302326145|166
35184372096633|419
15393162795689|1129
19791209303617|475
8796093028729|1131
26388279071249|722
1857|1089
13194139535249|1074
30786325583377|179
2199023262129|1436
2961|1032
28587302322889|1110
10995116282289|225
21990232556457|911
37383395351473|961
19791209304993|1063
4398046516137|307
10995116278321|325
15393162789321|844
6597069769345|953
24189255813345|1298
30786325580161|699
28587302325697|722
24189255816809|1398
30786325584321|189
6597069769369|1013
19791209307801|1019
21990232560745|128
17592186047697|824
24189255813177|698
8796093028089|995
13194139538169|121
30786325580713|464
2199023262969|357
32985348839393|353
37383395351001|390
35184372095145|1034
8796093023577|620
26388279072089|374
17592186049481|581
10995116280265|1102
26388279074049|1366
21990232559873|943
26388279066897|961
30786325581369|906
15393162796089|157
2199023255697|906
21990232561297|1127
19791209301913|741
2199023262241|548
21990232558625|1222
4398046515609|205
19791209300929|1307
6597069770225|694
19791209302561|1130
35184372094617|261
8796093022377|190
28587302323209|315
8796093024913|311
7689|453
6597069768585|608
26388279073161|767
19791209302609|1444
28587302322769|604
33|969
8796093026385|175
26388279069193|996
26388279068001|554
21990232557921|258
6597069767729|778
6597069770553|115
32985348838609|886
6513|1193
19791209304609|1240
13194139535057|1313
21990232558961|321
35184372096105|851
10995116284033|1437
19791209304377|218
4398046518449|499
15393162792417|872
30786325580209|1070
17592186045873|365
32985348836361|228
10995116281553|299
15393162796305|1025
4398046517009|1424
30786325579481|777
13194139536049|127
26388279070937|400
30786325584081|195
21990232557329|137
30786325583785|1307
19791209306537|860
6597069767873|478
13194139539649|1134
8796093027753|553
19791209303977|1453
8796093026481|361
35184372089505|1363
10995116278585|936
6597069771929|617
10995116281297|1259
35184372094473|1382
2199023259057|1112
4398046511169|1203
37383395351697|587
6597069772977|775
6597069773289|556
4398046518833|875
6597069774065|858
6597069773145|1416
30786325578585|773
32985348833769|1189
28587302322225|144
8796093027105|1276
21990232559393|1372
10995116284345|228
7881|1143
24189255816881|675
4398046514681|982
28587302322465|1286
2199023260953|1211
35184372090321|756
2199023263185|1194
4398046515345|259
8796093024529|1414
30786325581441|796
10995116281361|116
15393162791329|1232
21990232560185|1202
24189255815585|626
10995116278041|490
17592186050465|634
17592186045393|1340
26388279071513|811
28587302329761|1284
15393162789865|948
10995116284433|1342
6597069766713|698
6597069770649|138
28587302324945|555
6597069772497|1086
15393162792345|916
10995116280217|380
19791209303665|1428
21990232557681|1330
15393162793585|304
4398046518881|493
21990232559201|824
6597069768089|1297
35184372096225|896
37383395349993|537
30786325582553|276
10995116284577|1066
19791209301817|665
26388279072665|1308
8796093023193|248
37383395349825|724
13194139541169|1436
19791209304089|1184
26388279072305|625
10995116277945|724
37383395345977|1131
10995116280569|437
8796093025033|264
26388279068881|1263
2199023255817|1385
15393162793945|1070
37383395350345|353
24189255818049|1185
19791209303737|626
4398046513762|364
37383395348306|1226
32985348837810|1101
26388279072690|603
30786325581858|1395
28587302326978|785
28587302325978|1125
13194139539674|1164
4398046512082|1039
8796093029594|256
26388279071778|355
6597069772930|258
19791209302114|436
15393162796138|891
24189255818594|936
586|1440
30786325580018|722
24189255816082|337
28587302329594|797
4398046511746|599
24189255817050|272
26388279068530|901
32985348833650|308
19791209301226|414
21990232560018|435
24189255812418|835
32985348836674|1180
35184372093778|719
4398046512642|260
13194139536898|674
4398046512354|1199
19791209304802|1168
26388279066802|1215
21990232558426|400
6597069773786|1350
4402|1441
24189255812914|1440
10995116279306|573
6597069769226|1252
30786325580378|1342
17592186044722|426
4398046514634|1127
35184372096586|737
37383395351426|973
2199023261866|889
10995116283698|1111
2199023257346|455
30786325579386|1439
3130|1417
35184372090010|278
30786325584730|1425
6597069767002|1331
10995116281178|1133
21990232559274|245
15393162790170|451
35184372090754|1401
21990232558722|132
8796093028610|321
35184372092530|200
30786325580450|581
32985348835490|1332
32985348840786|992
26388279070370|930
37383395348578|918
32985348836386|350
2199023262602|1028
4398046518306|1012
24189255812562|910
7738|905
4398046517818|1368
19791209303018|1058
6597069771530|1090
35184372089794|422
24189255814194|967
35184372089962|256
2338|1393
30786325584954|731
32985348837714|1035
21990232562978|904
2199023259922|1114
35184372095866|533
4398046514466|446
13194139538874|1332
19791209304450|496
17592186050442|310
8796093022978|160
2199023257858|247
28587302327682|1403
6597069773050|1429
13194139539842|845
17592186051882|665
26388279068410|133
28587302329762|490
13194139536050|523
